Verkehrstage;Starthafen;Abfahrt;Schiff;Zielhafen;Ankunft;Verkehrsart;Bezeichnung;Rundfahrt;Kapazität;Sicht+buchbar;Handkasse;Automat;Spezial;Urlaubsservice;Kurbeitragskontrolle;Banderole ;Ein-Aussteiger
07.05.2022;NS;12:00:00;SP1;SP;12:40:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
07.05.2022;NS;17:10:00;SP1;SP;17:50:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
08.05.2022;NS;12:45:00;SP1;SP;13:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
08.05.2022;NS;17:45:00;SP1;SP;18:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
09.05.2022;NS;13:45:00;SP1;SP;14:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
09.05.2022;NS;17:45:00;SP1;SP;18:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
10.05.2022;NS;15:10:00;SP1;SP;15:50:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
11.05.2022;NS;16:45:00;SP1;SP;17:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
12.05.2022;NS;17:45:00;SP1;SP;18:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
13.05.2022;NS;11:45:00;SP1;SP;12:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
13.05.2022;NS;18:45:00;SP1;SP;19:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
15.05.2022;NS;09:45:00;SP1;SP;10:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
15.05.2022;NS;13:10:00;SP1;SP;13:50:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
18.05.2022;NS;10:10:00;SP1;SP;10:50:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
18.05.2022;NS;15:10:00;SP1;SP;15:50:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
21.05.2022;NS;12:45:00;SP1;SP;13:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
21.05.2022;NS;16:45:00;SP1;SP;17:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
22.05.2022;NS;13:10:00;SP1;SP;13:50:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
22.05.2022;NS;16:45:00;SP1;SP;17:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
24.05.2022;NS;08:45:00;SP1;SP;09:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
24.05.2022;NS;15:45:00;SP1;SP;16:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
25.05.2022;NS;17:45:00;SP1;SP;18:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
26.05.2022;NS;10:00:00;SP1;SP;10:40:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
26.05.2022;NS;12:20:00;SP1;SP;13:00:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
27.05.2022;NS;10:45:00;SP1;SP;11:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
27.05.2022;NS;13:15:00;SP1;SP;13:55:00;1;Fahrplan 2022;0;1;0;0;0;;0;0;Banderole 1;0
28.05.2022;NS;10:45:00;SP1;SP;11:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
28.05.2022;NS;14:00:00;SP1;SP;14:40:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
29.05.2022;NS;09:00:00;SP1;SP;09:40:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
29.05.2022;NS;13:10:00;SP1;SP;13:50:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
30.05.2022;NS;08:45:00;SP1;SP;09:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
30.05.2022;NS;14:00:00;SP1;SP;14:40:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
31.05.2022;NS;09:45:00;SP1;SP;10:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
