Verkehrstage;Starthafen;Abfahrt;Schiff;Zielhafen;Ankunft;Verkehrsart;Bezeichnung;Rundfahrt;Kapazität;Sicht+buchbar;Handkasse;Automat;Spezial;Urlaubsservice;Kurbeitragskontrolle;Banderole ;Ein-Aussteiger
22.07.2021;NS;11:00:00;SP4;SHD;13:00:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
24.07.2021;NS;13:00:00;SP4;SHD;15:00:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
25.07.2021;NS;10:45:00;SP2;SP+;12:15:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
25.07.2021;SP+;15:25:00;SP1;NS;16:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
27.07.2021;NS;12:15:00;SP2;SP+;13:45:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
27.07.2021;SP+;17:00:00;SP1;NS;17:40:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
28.07.2021;NS;12:40:00;SP2;WAT;16:40:00;4;Rund um Spiekeroog;1;1;0;1;1;;1;0;Banderole 1;0
29.07.2021;NS;13:15:00;SP2;SP+;14:45:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
29.07.2021;SP+;17:45:00;SP1;NS;18:25:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
31.07.2021;NS;14:15:00;SP2;SP+;15:45:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
31.07.2021;SP+;19:00:00;SP1;NS;19:40:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
02.08.2021;NS;14:15:00;SP1;SP+;15:45:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
02.08.2021;SP+;19:00:00;SP1;NS;19:40:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
02.08.2021;NS;14:15:00;SP1;SHD;16:45:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
06.08.2021;NS;11:30:00;SP4;SHD;13:30:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
