Verkehrstage;Starthafen;Abfahrt;SchSP1ff;Zielhafen;Ankunft;Verkehrsart;Bezeichnung;Rundfahrt;Kapazität;Sicht+buchbar;Handkasse;Automat;Spezial;Urlaubsservice;Kurbeitragskontrolle;Banderole ;Ein-Aussteiger
09.03.2023;SP;12:00:00;SP4;NS;12:40:00;1;Fahrplan 2023;0;10;1;1;1;;1;1;Banderole 1;0
10.03.2023;SP;12:00:00;SP4;NS;12:40:00;1;Fahrplan 2023;0;10;1;1;1;;1;1;Banderole 1;0
10.03.2023;SP;15:45:00;SP4;NS;16:25:00;1;Fahrplan 2023;0;10;0;0;0;;0;1;Banderole 1;0
13.03.2023;SP;13:25:00;SP4;NS;14:05:00;1;Fahrplan 2023;0;10;1;1;1;;1;1;Banderole 1;0
13.03.2023;SP;17:00:00;SP4;NS;17:40:00;1;Fahrplan 2023;0;10;0;0;0;;0;1;Banderole 1;0
14.03.2023;SP;14:00:00;SP4;NS;14:40:00;1;Fahrplan 2023;0;10;1;1;1;;1;1;Banderole 1;0
15.03.2023;SP;12:25:00;SP4;NS;13:05:00;1;Fahrplan 2023;0;10;1;1;1;;1;1;Banderole 1;0
15.03.2023;SP;16:00:00;SP4;NS;16:40:00;1;Fahrplan 2023;0;10;0;0;0;;0;1;Banderole 1;0
16.03.2023;SP;13:00:00;SP4;NS;13:40:00;1;Fahrplan 2023;0;10;1;1;1;;1;1;Banderole 1;0
16.03.2023;SP;16:45:00;SP4;NS;17:25:00;1;Fahrplan 2023;0;10;0;0;0;;0;1;Banderole 1;0
17.03.2023;SP;08:25:00;SP4;NS;09:05:00;1;Fahrplan 2023;0;10;1;1;1;;1;1;Banderole 1;0
20.03.2023;SP;09:25:00;SP4;NS;10:05:00;1;Fahrplan 2023;0;10;1;1;1;;1;1;Banderole 1;0
20.03.2023;SP;13:00:00;SP4;NS;13:40:00;1;Fahrplan 2023;0;10;0;0;0;;0;1;Banderole 1;0
21.03.2023;SP;10:25:00;SP4;NS;11:05:00;1;Fahrplan 2023;0;10;1;1;1;;1;1;Banderole 1;0
21.03.2023;SP;14:00:00;SP4;NS;14:40:00;1;Fahrplan 2023;0;10;0;0;0;;0;1;Banderole 1;0
22.03.2023;SP;11:00:00;SP4;NS;11:40:00;1;Fahrplan 2023;0;10;1;1;1;;1;1;Banderole 1;0
23.03.2023;SP;11:25:00;SP4;NS;12:05:00;1;Fahrplan 2023;0;10;1;1;1;;1;1;Banderole 1;0
23.03.2023;SP;15:15:00;SP4;NS;15:55:00;1;Fahrplan 2023;0;10;0;0;0;;0;1;Banderole 1;0
24.03.2023;SP;12:00:00;SP4;NS;12:40:00;1;Fahrplan 2023;0;10;1;1;1;;1;1;Banderole 1;0
25.03.2023;SP;13:00:00;SP4;NS;13:40:00;1;Fahrplan 2023;0;10;0;0;0;;0;1;Banderole 1;0
27.03.2023;SP;12:10:00;SP4;NS;12:50:00;1;Fahrplan 2023;0;10;1;1;1;;1;1;Banderole 1;0
27.03.2023;SP;15:45:00;SP4;NS;16:25:00;1;Fahrplan 2023;0;10;0;0;0;;0;1;Banderole 1;0
28.03.2023;SP;13:00:00;SP4;NS;13:40:00;1;Fahrplan 2023;0;10;1;1;1;;1;1;Banderole 1;0
28.03.2023;SP;16:45:00;SP4;NS;17:25:00;1;Fahrplan 2023;0;10;0;0;0;;0;1;Banderole 1;0
29.03.2023;SP;13:00:00;SP4;NS;13:40:00;1;Fahrplan 2023;0;10;1;1;1;;1;1;Banderole 1;0
30.03.2023;SP;08:25:00;SP4;NS;09:05:00;1;Fahrplan 2023;0;10;1;1;1;;1;1;Banderole 1;0
30.03.2023;SP;16:00:00;SP4;NS;16:40:00;1;Fahrplan 2023;0;10;0;0;0;;0;1;Banderole 1;0
31.03.2023;SP;09:25:00;SP4;NS;10:05:00;1;Fahrplan 2023;0;10;1;1;1;;1;1;Banderole 1;0
01.04.2023;SP;09:25:00;SP4;NS;10:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
03.04.2023;SP;10:00:00;SP4;NS;10:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
03.04.2023;SP;13:45:00;SP4;NS;14:25:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
04.04.2023;NS;10:25:00;SP4;SP;11:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
04.04.2023;SP;14:00:00;SP4;NS;14:40:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
05.04.2023;SP;11:15:00;SP4;NS;11:55:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
06.04.2023;SP;11:45:00;SP4;NS;12:25:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
06.04.2023;SP;15:15:00;SP4;NS;15:55:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
08.04.2023;SP;13:00:00;SP4;NS;13:40:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
11.04.2023;SP;12:00:00;SP4;NS;12:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
11.04.2023;SP;16:00:00;SP4;NS;16:40:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
12.04.2023;SP;12:10:00;SP4;NS;12:50:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
13.04.2023;SP;13:15:00;SP4;NS;13:55:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
14.04.2023;SP;08:00:00;SP4;NS;08:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
15.04.2023;SP;09:25:00;SP4;NS;10:05:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
15.04.2023;SP;17:25:00;SP4;NS;18:05:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
16.04.2023;SP;11:00:00;SP4;NS;11:40:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
17.04.2023;SP;08:45:00;SP4;NS;09:25:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
17.04.2023;SP;12:25:00;SP4;NS;13:05:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
18.04.2023;SP;10:00:00;SP4;NS;10:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
18.04.2023;SP;13:45:00;SP4;NS;14:25:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
19.04.2023;SP;11:00:00;SP4;NS;11:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
20.04.2023;SP;11:25:00;SP4;NS;12:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
20.04.2023;SP;15:15:00;SP4;NS;15:55:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
21.04.2023;SP;12:00:00;SP4;NS;12:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
22.04.2023;SP;16:25:00;SP4;NS;17:05:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
24.04.2023;SP;13:30:00;SP4;NS;14:10:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
25.04.2023;SP;12:00:00;SP4;NS;12:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
25.04.2023;SP;15:45:00;SP4;NS;16:25:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
26.04.2023;SP;12:25:00;SP4;NS;13:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
27.04.2023;SP;13:00:00;SP4;NS;13:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
27.04.2023;SP;16:45:00;SP4;NS;17:25:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
28.04.2023;SP;08:00:00;SP4;NS;08:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
29.04.2023;SP;09:25:00;SP4;NS;10:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
01.05.2023;SP;11:15:00;SP4;NS;11:55:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
01.05.2023;SP;19:20:00;SP4;NS;20:00:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
02.05.2023;SP;09:00:00;SP4;NS;09:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
02.05.2023;SP;12:45:00;SP4;NS;13:25:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
03.05.2023;SP;10:00:00;SP4;NS;10:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
04.05.2023;SP;10:25:00;SP4;NS;11:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
04.05.2023;SP;14:00:00;SP4;NS;14:40:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
05.05.2023;SP;11:00:00;SP4;NS;11:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
08.05.2023;SP;13:00:00;SP4;NS;13:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
09.05.2023;SP;13:15:00;SP4;NS;13:55:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
09.05.2023;SP;17:00:00;SP4;NS;17:40:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
10.05.2023;SP;12:00:00;SP4;NS;12:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
11.05.2023;SP;12:25:00;SP4;NS;13:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
11.05.2023;SP;16:45:00;SP4;NS;17:25:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
12.05.2023;SP;13:25:00;SP4;NS;14:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
15.05.2023;SP;09:25:00;SP4;NS;10:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
16.05.2023;SP;08:00:00;SP4;NS;08:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
16.05.2023;SP;12:00:00;SP4;NS;12:40:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
17.05.2023;SP;09:25:00;SP4;NS;10:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
17.05.2023;SP;13:15:00;SP4;NS;13:55:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
18.05.2023;SP;14:00:00;SP4;NS;14:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
19.05.2023;SP;11:00:00;SP4;NS;11:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
20.05.2023;SP;11:00:00;SP4;NS;11:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
22.05.2023;SP;12:45:00;SP4;NS;13:25:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
22.05.2023;SP;16:30:00;SP4;NS;17:10:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
23.05.2023;SP;13:25:00;SP4;NS;14:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
24.05.2023;SP;13:45:00;SP4;NS;14:25:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
24.05.2023;SP;17:30:00;SP4;NS;18:10:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
25.05.2023;SP;12:10:00;SP4;NS;12:50:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
25.05.2023;SP;16:00:00;SP4;NS;16:40:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
26.05.2023;SP;12:15:00;SP4;NS;12:55:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
27.05.2023;SP;13:00:00;SP4;NS;13:40:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
28.05.2023;SP;14:00:00;SP4;NS;14:40:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
30.05.2023;SP;09:25:00;SP4;NS;10:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
31.05.2023;SP;08:00:00;SP4;NS;08:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
31.05.2023;SP;11:45:00;SP4;NS;12:25:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
01.06.2023;SP;08:25:00;SP4;NS;09:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
01.06.2023;SP;12:25:00;SP4;NS;13:05:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
02.06.2023;SP;09:25:00;SP4;NS;10:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
02.06.2023;SP;13:15:00;SP4;NS;13:55:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
03.06.2023;SP;10:25:00;SP4;NS;11:05:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
05.06.2023;SP;12:15:00;SP4;NS;12:55:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
06.06.2023;SP;12:15:00;SP4;NS;12:55:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
06.06.2023;SP;16:00:00;SP4;NS;16:40:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
07.06.2023;SP;13:15:00;SP4;NS;13:55:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
08.06.2023;SP;11:45:00;SP4;NS;12:25:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
08.06.2023;SP;15:45:00;SP4;NS;16:25:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
09.06.2023;SP;12:25:00;SP4;NS;13:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
16.06.2023;SP;09:25:00;SP4;NS;10:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
16.06.2023;SP;13:10:00;SP4;NS;13:50:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
17.06.2023;SP;11:00:00;SP4;NS;11:40:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
19.06.2023;SP;11:45:00;SP4;NS;12:25:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
19.06.2023;SP;15:30:00;SP4;NS;16:10:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
20.06.2023;SP;12:25:00;SP4;NS;13:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
21.06.2023;SP;13:00:00;SP4;NS;13:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
22.06.2023;SP;13:25:00;SP4;NS;14:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
23.06.2023;SP;12:00:00;SP4;NS;12:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
24.06.2023;SP;12:00:00;SP4;NS;12:40:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
26.06.2023;SP;08:00:00;SP4;NS;08:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
27.06.2023;SP;08:25:00;SP4;NS;09:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
28.06.2023;SP;09:25:00;SP4;NS;10:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
29.06.2023;SP;09:25:00;SP4;NS;10:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
30.06.2023;SP;09:25:00;SP4;NS;10:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
01.07.2023;SP;10:25:00;SP4;NS;11:05:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
03.07.2023;SP;10:45:00;SP4;NS;11:25:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
04.07.2023;SP;11:25:00;SP4;NS;12:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
05.07.2023;SP;12:15:00;SP4;NS;12:55:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
06.07.2023;SP;13:15:00;SP4;NS;13:55:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
07.07.2023;SP;11:25:00;SP4;NS;12:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
08.07.2023;SP;12:15:00;SP4;NS;12:55:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
10.07.2023;SP;08:10:00;SP4;NS;08:50:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
11.07.2023;SP;09:00:00;SP4;NS;09:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
12.07.2023;SP;09:25:00;SP4;NS;10:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
13.07.2023;SP;09:25:00;SP4;NS;10:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
14.07.2023;SP;09:25:00;SP4;NS;10:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
15.07.2023;SP;09:25:00;SP4;NS;10:05:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
17.07.2023;SP;11:00:00;SP4;NS;11:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
18.07.2023;SP;11:25:00;SP4;NS;12:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
18.07.2023;SP;15:15:00;SP4;NS;15:55:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
19.07.2023;SP;12:15:00;SP4;NS;12:55:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
20.07.2023;SP;12:45:00;SP4;NS;13:25:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
21.07.2023;SP;13:15:00;SP4;NS;13:55:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
22.07.2023;SP;13:25:00;SP4;NS;14:05:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
24.07.2023;SP;12:10:00;SP4;NS;12:50:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
25.07.2023;SP;13:00:00;SP4;NS;13:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
25.07.2023;SP;16:45:00;SP4;NS;17:25:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
26.07.2023;SP;13:10:00;SP4;NS;13:50:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
27.07.2023;SP;08:25:00;SP4;NS;09:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
28.07.2023;SP;09:25:00;SP4;NS;10:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
29.07.2023;SP;10:25:00;SP4;NS;11:05:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
31.07.2023;SP;09:25:00;SP4;NS;10:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
01.08.2023;SP;10:25:00;SP4;NS;11:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
01.08.2023;SP;14:15:00;SP4;NS;14:55:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
02.08.2023;SP;11:15:00;SP4;NS;11:55:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
02.08.2023;SP;15:00:00;SP4;NS;15:40:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
03.08.2023;SP;12:15:00;SP4;NS;12:55:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
04.08.2023;SP;13:15:00;SP4;NS;13:55:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
05.08.2023;SP;11:15:00;SP4;NS;11:55:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
07.08.2023;SP;13:00:00;SP4;NS;13:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
08.08.2023;SP;07:30:00;SP4;NS;08:10:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
09.08.2023;SP;08:00:00;SP4;NS;08:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
10.08.2023;SP;09:00:00;SP4;NS;09:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
10.08.2023;SP;16:30:00;SP4;NS;17:10:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
11.08.2023;SP;10:00:00;SP4;NS;10:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
12.08.2023;SP;10:00:00;SP4;NS;10:40:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
14.08.2023;SP;09:45:00;SP4;NS;10:25:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
15.08.2023;SP;10:25:00;SP4;NS;11:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
16.08.2023;SP;11:25:00;SP4;NS;12:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
16.08.2023;SP;15:00:00;SP4;NS;15:40:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
17.08.2023;SP;12:15:00;SP4;NS;12:55:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
18.08.2023;SP;12:15:00;SP4;NS;12:55:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
19.08.2023;SP;12:25:00;SP4;NS;13:05:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
21.08.2023;SP;11:15:00;SP4;NS;11:55:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
22.08.2023;SP;12:15:00;SP4;NS;12:55:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
23.08.2023;SP;12:15:00;SP4;NS;12:55:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
24.08.2023;SP;12:50:00;SP4;NS;13:30:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
25.08.2023;SP;13:25:00;SP4;NS;14:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
26.08.2023;SP;14:15:00;SP4;NS;14:55:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
28.08.2023;SP;09:15:00;SP4;NS;09:55:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
29.08.2023;SP;09:00:00;SP4;NS;09:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
30.08.2023;SP;10:25:00;SP4;NS;11:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
31.08.2023;SP;11:25:00;SP4;NS;12:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
01.09.2023;SP;12:15:00;SP4;NS;12:55:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
02.09.2023;SP;12:25:00;SP4;NS;13:05:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
04.09.2023;SP;11:45:00;SP4;NS;12:25:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
05.09.2023;SP;12:15:00;SP4;NS;12:55:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
06.09.2023;SP;13:00:00;SP4;NS;13:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
07.09.2023;SP;13:25:00;SP4;NS;14:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
08.09.2023;SP;08:10:00;SP4;NS;08:50:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
11.09.2023;SP;08:00:00;SP4;NS;08:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
11.09.2023;SP;12:00:00;SP4;NS;12:40:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
12.09.2023;SP;09:25:00;SP4;NS;10:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
13.09.2023;SP;10:25:00;SP4;NS;11:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
14.09.2023;SP;11:00:00;SP4;NS;11:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
15.09.2023;SP;11:25:00;SP4;NS;12:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
18.09.2023;SP;13:15:00;SP4;NS;13:55:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
19.09.2023;SP;13:15:00;SP4;NS;13:55:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
19.09.2023;SP;17:00:00;SP4;NS;17:40:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
20.09.2023;SP;13:45:00;SP4;NS;14:25:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
21.09.2023;SP;12:00:00;SP4;NS;12:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
22.09.2023;SP;12:25:00;SP4;NS;13:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
23.09.2023;SP;13:00:00;SP4;NS;13:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
25.09.2023;SP;09:25:00;SP4;NS;10:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
26.09.2023;SP;09:15:00;SP4;NS;09:55:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
26.09.2023;SP;17:45:00;SP4;NS;18:25:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
27.09.2023;SP;09:25:00;SP4;NS;10:05:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
28.09.2023;SP;10:00:00;SP4;NS;10:40:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
29.09.2023;SP;11:15:00;SP4;NS;11:55:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
30.09.2023;SP;11:25:00;SP4;NS;12:05:00;1;Fahrplan 2023;0;1;0;0;0;;0;1;Banderole 1;0
02.10.2023;SP;13:15:00;SP4;NS;13:55:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
04.10.2023;SP;11:45:00;SP4;NS;12:25:00;1;Fahrplan 2023;0;1;1;1;1;;1;1;Banderole 1;0
