date,10,20,16,24,39,80,131,84,138,35,21,83,13,38,85,22,82,86,112,11,31,111,27,28,32,23,134,12,107,29,57,132,is_open,holidays,gaestezahlen,arrival,departure,temperature,precipitation,cloud_cover,wind_speed,wind_direction
2019-12-31,218.0,103.0,1.0,0.0,17.0,31.0,41.0,15.0,71.0,36.0,35.0,12.0,28.0,15.0,32.0,35.0,18.0,22.0,12.0,13.0,8.0,7.0,5.0,9.0,17.0,13.0,17.0,15.0,71.0,8.0,18.0,4.0,9.0,384.0,50400.0,3.0,3.0,6710.92,0.0,1424.0,143.34,7338.0
2020-01-01,116.0,97.0,0.0,0.0,20.0,35.0,54.0,10.0,54.0,38.0,30.0,12.0,47.0,11.0,12.0,20.0,6.0,22.0,12.0,8.0,5.0,12.0,8.0,10.0,1.0,13.0,17.0,5.0,75.0,9.0,7.0,0.0,7.0,384.0,50400.0,2.0,2.0,6575.21,0.0,1419.0,112.23,5245.0
2020-01-02,179.0,48.0,0.0,15.0,32.0,22.0,52.0,4.0,46.0,36.0,13.0,9.0,23.0,15.0,12.0,8.0,13.0,12.0,12.0,16.0,3.0,1.0,5.0,6.0,6.0,12.0,16.0,15.0,0.0,8.0,13.0,1.0,9.0,384.0,50400.0,3.0,3.0,6587.59,0.33999999999999997,2383.0,186.22,5135.0
2020-01-03,115.0,37.0,0.0,0.0,2.0,13.0,52.0,7.0,36.0,27.0,12.0,26.0,37.0,18.0,10.0,14.0,11.0,1.0,12.0,10.0,5.0,19.0,2.0,5.0,5.0,16.0,17.0,4.0,0.0,15.0,9.0,7.0,8.0,384.0,38400.0,3.0,3.0,6716.24,9.36,2101.0,208.36,6125.0
2020-01-04,68.0,49.0,0.0,0.0,28.0,26.0,51.0,2.0,24.0,60.0,15.0,7.0,43.0,14.0,0.0,15.0,18.0,13.0,13.0,15.0,7.0,32.0,0.0,10.0,5.0,10.0,14.0,7.0,2.0,5.0,6.0,1.0,8.0,288.0,28800.0,3.0,2.0,6707.02,2.6,1743.0,227.92,7073.0
2020-01-05,82.0,38.0,0.0,0.0,18.0,26.0,24.0,0.0,35.0,8.0,8.0,11.0,17.0,15.0,2.0,22.0,9.0,32.0,0.0,16.0,8.0,43.0,0.0,7.0,0.0,13.0,15.0,9.0,1.0,0.0,1.0,2.0,9.0,144.0,21600.0,3.0,2.0,6688.37,0.0,2092.0,145.64,5683.0
2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,21600.0,3.0,3.0,6688.45,0.0,2054.0,166.48,5125.0
2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12000.0,3.0,3.0,6705.69,1.57,1504.0,190.12,5481.0
2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12000.0,3.0,3.0,6763.45,2.16,2370.0,189.02,5783.0
2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,3.0,3.0,6792.59,10.040000000000001,2394.0,164.0,4876.0
2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,3.0,3.0,6747.26,5.9799999999999995,1842.0,177.38,6724.0
2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,2.0,2.0,6676.47,0.0,1996.0,213.36,5346.0
2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6717.29,4.77,2234.0,249.21,5491.0
2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6702.1,0.0,1702.0,179.75,4905.0
2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6777.64,9.42,2279.0,267.34,4880.0
2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6797.73,3.08,2085.0,276.23,5323.0
2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6709.16,0.0,981.0,184.96,4769.0
2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6747.29,0.65,2199.0,185.76,4649.0
2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6673.25,1.87,1642.0,203.57,6219.0
2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6694.57,0.5900000000000001,888.0,160.06,7968.0
2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6678.01,0.0,1432.0,126.29,6068.0
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6665.08,0.0,1908.0,164.81,5979.0
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6712.75,0.34,1918.0,131.78,7219.0
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6654.17,0.0,1977.0,97.9,5672.0
2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6632.73,0.0,2318.0,149.53,5564.0
2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6632.06,0.0,2324.0,153.1,5322.0
2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6627.49,0.0,2163.0,150.76,4535.0
2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6729.86,5.97,2385.0,171.0,4717.0
2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6685.16,14.9,2374.0,220.0,5323.0
2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6683.3,4.59,1895.0,226.85999999999999,6243.0
2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6737.11,8.29,2396.0,255.44,5613.0
2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,2.0,3.0,6775.93,2.6,2319.0,247.19,5949.0
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,6796.87,2.57,1865.0,259.91,5781.0
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6722.429999999999,5.37,2293.0,110.98,5989.0
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,3.0,3.0,6742.76,2.3,1879.0,205.63,6210.0
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,3.0,3.0,6712.12,2.2600000000000002,1062.0,197.8,7319.0
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,2.0,2.0,6699.93,0.0,1030.0,127.61,5888.0
2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,3.0,2.0,6713.96,0.0,1509.0,124.92999999999999,6686.0
2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,3.0,3.0,6688.79,0.0,1046.0,110.83,4450.0
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,2.0,2.0,6681.57,1.08,1604.0,167.49,4603.0
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6766.11,15.56,2154.0,336.29,4943.0
2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,2.0,2.0,6723.48,9.93,1952.0,333.45,6066.0
2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,2.0,2.0,6680.08,12.03,1979.0,369.62,6218.0
2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,2.0,2.0,6677.67,7.75,1942.0,346.49,6296.0
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,2.0,2.0,6635.24,7.8999999999999995,1719.0,182.36,4438.0
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,3.0,3.0,6690.62,0.0,2014.0,100.13,5194.0
2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,2.0,2.0,6768.45,0.31000000000000005,2332.0,233.21,4766.0
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1.0,1.0,6817.96,18.29,2397.0,308.49,5271.0
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,2.0,2.0,6744.12,0.6799999999999999,953.0,295.74,5602.0
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,2.0,2.0,6718.46,3.75,1496.0,262.52,5814.0
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,1.0,1.0,6691.63,8.22,1582.0,238.49,6283.0
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,2.0,2.0,6724.95,8.39,2352.0,239.31,5186.0
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,12000.0,4.0,4.0,6722.820000000001,2.07,1741.0,271.5,6038.0
2020-02-22,97.0,59.0,38.0,37.0,36.0,29.0,35.0,30.0,26.0,22.0,29.0,23.0,21.0,20.0,0.0,21.0,19.0,25.0,0.0,11.0,7.0,0.0,6.0,6.0,6.0,12.0,17.0,13.0,20.0,0.0,5.0,0.0,9.0,48.0,16800.0,2.0,3.0,6755.78,5.31,2275.0,335.49,5854.0
2020-02-23,120.0,67.0,48.0,49.0,29.0,24.0,58.0,34.0,46.0,12.0,34.0,16.0,10.0,15.0,0.0,21.0,26.0,21.0,0.0,14.0,6.0,0.0,6.0,4.0,6.0,13.0,31.0,12.0,20.0,0.0,5.0,1.0,8.0,24.0,19200.0,2.0,2.0,6701.1,9.99,2012.0,248.98,6358.0
2020-02-24,89.0,58.0,24.0,25.0,16.0,25.0,28.0,37.0,25.0,28.0,25.0,9.0,16.0,15.0,0.0,16.0,20.0,9.0,0.0,11.0,6.0,0.0,6.0,7.0,5.0,16.0,9.0,9.0,15.0,0.0,3.0,0.0,8.0,48.0,19200.0,3.0,2.0,6689.92,10.82,2082.0,206.78,5411.0
2020-02-25,57.0,34.0,48.0,23.0,11.0,24.0,30.0,20.0,12.0,12.0,8.0,6.0,13.0,9.0,0.0,11.0,8.0,6.0,0.0,6.0,4.0,0.0,4.0,4.0,4.0,14.0,8.0,4.0,12.0,0.0,7.0,1.0,8.0,48.0,16800.0,2.0,2.0,6689.96,3.8,1351.0,286.28,6144.0
2020-02-26,50.0,35.0,31.0,26.0,12.0,16.0,35.0,11.0,13.0,7.0,11.0,7.0,8.0,10.0,0.0,9.0,8.0,4.0,0.0,10.0,3.0,0.0,3.0,4.0,4.0,10.0,17.0,8.0,15.0,0.0,13.0,0.0,8.0,24.0,16800.0,2.0,3.0,6643.13,3.33,2108.0,139.01,6904.0
2020-02-27,47.0,16.0,26.0,18.0,11.0,18.0,21.0,17.0,18.0,14.0,12.0,7.0,7.0,11.0,7.0,4.0,10.0,11.0,0.0,7.0,4.0,0.0,8.0,3.0,4.0,8.0,0.0,0.0,7.0,5.0,1.0,3.0,8.0,24.0,19200.0,2.0,3.0,6636.55,2.66,2100.0,141.85,5745.0
2020-02-28,44.0,17.0,22.0,22.0,18.0,10.0,31.0,12.0,10.0,11.0,12.0,7.0,8.0,9.0,7.0,8.0,4.0,11.0,0.0,6.0,5.0,0.0,9.0,6.0,3.0,8.0,0.0,5.0,6.0,3.0,7.0,5.0,8.0,24.0,19200.0,2.0,3.0,6670.03,2.8499999999999996,1696.0,201.97,5803.0
2020-02-29,71.0,30.0,18.0,25.0,10.0,20.0,8.0,9.0,27.0,20.0,11.0,8.0,7.0,8.0,6.0,6.0,5.0,11.0,0.0,10.0,6.0,0.0,4.0,6.0,5.0,9.0,16.0,4.0,8.0,4.0,7.0,1.0,8.0,0.0,20400.0,2.0,2.0,6747.89,10.9,2144.0,239.7,4834.0
2020-03-01,67.0,38.0,39.0,30.0,18.0,31.0,31.0,13.0,30.0,4.0,16.0,7.0,16.0,10.0,8.0,11.0,5.0,9.0,0.0,8.0,5.0,0.0,4.0,6.0,6.0,12.0,2.0,5.0,8.0,0.0,4.0,0.0,8.0,0.0,18000.0,2.0,2.0,6704.32,0.88,1402.0,235.26,5122.0
2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,14400.0,3.0,2.0,6679.59,5.75,1733.0,124.03999999999999,4159.0
2020-03-03,48.0,16.0,24.0,9.0,10.0,13.0,13.0,9.0,35.0,11.0,12.0,7.0,7.0,10.0,4.0,17.0,7.0,9.0,0.0,6.0,10.0,0.0,6.0,6.0,6.0,6.0,30.0,7.0,8.0,5.0,3.0,0.0,8.0,24.0,13200.0,2.0,2.0,6688.38,1.0,1364.0,121.09,6158.0
2020-03-04,25.0,10.0,15.0,13.0,5.0,0.0,17.0,12.0,19.0,15.0,13.0,9.0,6.0,11.0,11.0,10.0,11.0,12.0,0.0,7.0,4.0,0.0,3.0,2.0,7.0,9.0,18.0,8.0,2.0,5.0,4.0,3.0,8.0,48.0,12000.0,1.0,1.0,6677.84,0.9299999999999999,973.0,109.83,5762.0
2020-03-05,35.0,19.0,14.0,8.0,10.0,12.0,12.0,12.0,7.0,11.0,13.0,12.0,11.0,8.0,12.0,14.0,10.0,12.0,0.0,4.0,8.0,0.0,5.0,6.0,8.0,4.0,3.0,1.0,6.0,0.0,4.0,2.0,8.0,48.0,12000.0,2.0,2.0,6681.47,0.0,1957.0,127.23,2866.0
2020-03-06,54.0,30.0,24.0,23.0,10.0,14.0,16.0,11.0,24.0,16.0,16.0,8.0,12.0,13.0,6.0,10.0,9.0,12.0,0.0,8.0,8.0,0.0,6.0,2.0,5.0,10.0,10.0,4.0,9.0,0.0,5.0,8.0,8.0,48.0,14400.0,3.0,3.0,6679.929999999999,7.48,2288.0,213.31,1201.0
2020-03-07,55.0,24.0,23.0,22.0,10.0,15.0,47.0,12.0,46.0,14.0,13.0,8.0,14.0,13.0,6.0,10.0,8.0,12.0,0.0,10.0,6.0,10.0,7.0,6.0,6.0,4.0,3.0,8.0,0.0,2.0,13.0,1.0,8.0,48.0,15600.0,2.0,2.0,6711.79,0.0,1274.0,137.12,6564.0
2020-03-08,56.0,36.0,39.0,51.0,19.0,27.0,40.0,12.0,15.0,22.0,21.0,10.0,25.0,18.0,8.0,16.0,12.0,12.0,0.0,10.0,7.0,9.0,10.0,6.0,9.0,8.0,32.0,10.0,7.0,0.0,4.0,0.0,8.0,48.0,14400.0,2.0,2.0,6757.81,1.07,2361.0,219.46,4888.0
2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12000.0,2.0,2.0,6736.05,1.57,1136.0,150.12,5553.0
2020-03-10,59.0,30.0,32.0,33.0,10.0,11.0,38.0,13.0,33.0,14.0,15.0,6.0,10.0,13.0,7.0,8.0,10.0,12.0,0.0,5.0,0.0,12.0,7.0,6.0,10.0,7.0,0.0,5.0,1.0,0.0,4.0,1.0,8.0,24.0,10800.0,2.0,2.0,6764.57,10.23,2219.0,248.69,5482.0
2020-03-11,37.0,20.0,22.0,24.0,8.0,14.0,39.0,11.0,20.0,19.0,11.0,6.0,8.0,15.0,6.0,7.0,9.0,12.0,0.0,8.0,0.0,11.0,9.0,6.0,7.0,5.0,0.0,6.0,8.0,0.0,2.0,6.0,8.0,24.0,9600.0,2.0,2.0,6772.51,0.78,824.0,204.14,6105.0
2020-03-12,53.0,27.0,25.0,19.0,10.0,11.0,54.0,12.0,29.0,15.0,13.0,6.0,12.0,15.0,6.0,10.0,8.0,12.0,0.0,8.0,0.0,12.0,8.0,6.0,6.0,0.0,14.0,2.0,8.0,0.0,3.0,6.0,8.0,24.0,9600.0,2.0,2.0,6745.31,1.15,1220.0,308.12,5908.0
2020-03-13,42.0,22.0,16.0,28.0,10.0,12.0,37.0,15.0,29.0,17.0,8.0,8.0,16.0,13.0,6.0,12.0,6.0,12.0,0.0,8.0,0.0,0.0,4.0,6.0,4.0,12.0,19.0,8.0,0.0,0.0,7.0,0.0,8.0,24.0,10800.0,3.0,3.0,6706.54,4.81,1127.0,241.24,6857.0
2020-03-14,67.0,30.0,44.0,27.0,19.0,19.0,27.0,19.0,46.0,16.0,17.0,8.0,17.0,16.0,10.0,9.0,8.0,17.0,0.0,6.0,0.0,0.0,7.0,4.0,7.0,11.0,24.0,3.0,9.0,5.0,5.0,1.0,8.0,0.0,12000.0,2.0,2.0,6687.0199999999995,0.0,1204.0,121.96,4464.0
2020-03-15,67.0,47.0,25.0,23.0,10.0,20.0,52.0,24.0,44.0,25.0,28.0,9.0,17.0,15.0,17.0,10.0,9.0,18.0,0.0,5.0,0.0,0.0,6.0,6.0,5.0,13.0,38.0,12.0,10.0,4.0,11.0,1.0,8.0,0.0,9600.0,2.0,2.0,6782.0,0.0,2318.0,204.62,4824.0
2020-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6742.8,0.0,979.0,103.69,6289.0
